Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
1.232770560000e+00, 8.854422e-01, 3.329262e+00
1.235450496000e+00, 8.280411e-01, 1.675623e+00
1.238130432000e+00, 7.865169e-01, 2.076209e-02
1.240810368000e+00, 7.999512e-01, 2.076209e-02
1.243490304000e+00, 7.730826e-01, 1.954079e-02
1.246170240000e+00, 7.804104e-01, 1.954079e-02
1.248850176000e+00, 8.194920e-01, 2.198339e-02
1.251530112000e+00, 8.426967e-01, 1.954079e-02
1.254210048000e+00, 8.097216e-01, 2.076209e-02
1.256889984000e+00, 8.097216e-01, 1.587689e-02
1.259569920000e+00, 8.060577e-01, 2.076209e-02
1.262249856000e+00, 8.341476e-01, 2.076209e-02
1.264929792000e+00, 7.975086e-01, 2.198339e-02
1.267609728000e+00, 8.219346e-01, 1.954079e-02
1.270289664000e+00, 7.950660e-01, 2.198339e-02
1.272969600000e+00, 8.085003e-01, 2.320469e-02
1.275649536000e+00, 8.060577e-01, 1.954079e-02
1.278329472000e+00, 7.804104e-01, 2.198339e-02
1.281009408000e+00, 7.865169e-01, 2.076209e-02
1.283689344000e+00, 7.962873e-01, 2.320469e-02
1.286369280000e+00, 8.219346e-01, 2.198339e-02
1.289049216000e+00, 8.194920e-01, 1.954079e-02
1.291729152000e+00, 7.865169e-01, 2.320469e-02
1.294409088000e+00, 8.109429e-01, 1.221300e-02
1.297089024000e+00, 7.999512e-01, 2.076209e-02
1.299768960000e+00, 7.999512e-01, 1.954079e-02
1.302448896000e+00, 7.901808e-01, 2.198339e-02
1.305128832000e+00, 7.950660e-01, 2.198339e-02
1.307808768000e+00, 8.097216e-01, 2.198339e-02
1.310488704000e+00, 7.767465e-01, 2.198339e-02
1.313168640000e+00, 7.926234e-01, 1.831949e-02
1.315848576000e+00, 8.146068e-01, 2.076209e-02
1.318528512000e+00, 7.901808e-01, 2.076209e-02
1.321208448000e+00, 8.097216e-01, 2.076209e-02
1.323888384000e+00, 8.121642e-01, 2.198339e-02
1.326568320000e+00, 8.133855e-01, 1.954079e-02
1.329248256000e+00, 7.804104e-01, 2.198339e-02
1.331928192000e+00, 7.914021e-01, 2.076209e-02
1.334608128000e+00, 8.317050e-01, 1.674402e+00
1.337288064000e+00, 8.964338e-01, 3.328041e+00
1.339968000000e+00, 8.854422e-01, 3.330484e+00
1.342647936000e+00, 9.025403e-01, 3.329262e+00
1.345327872000e+00, 8.866635e-01, 3.329262e+00
1.348007808000e+00, 8.817783e-01, 3.329262e+00
1.350687744000e+00, 9.013190e-01, 3.326820e+00
1.353367680000e+00, 8.952125e-01, 3.328041e+00
1.356047616000e+00, 8.829996e-01, 3.328041e+00
1.358727552000e+00, 8.915487e-01, 3.329262e+00
1.361407488000e+00, 9.086468e-01, 3.329262e+00
1.364087424000e+00, 8.915487e-01, 3.329262e+00
1.366767360000e+00, 9.037616e-01, 3.329262e+00
1.369447296000e+00, 8.805570e-01, 3.329262e+00
1.372127232000e+00, 8.878848e-01, 3.331705e+00
1.374807168000e+00, 9.098681e-01, 3.328041e+00
